gene_name.GENEID,gene_name.GENENAME,MUT_12DPA_R1,MUT_12DPA_R2,MUT_12DPA_R3,WT_12DPA_R1,WT_12DPA_R2,MUT_14DPA_R1,MUT_14DPA_R2,MUT_14DPA_R3,WT_14DPA_R1,WT_14DPA_R2
ENSMUSG00000001622,Csn3,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000001627,Ifrd1,4854,4741.3,5928,10190,13926.94,7765.05,7609,5549,8487.98,10601
ENSMUSG00000001630,Stk38l,2455.84,2362.32,2852.23,2854.45,2126.18,2084.72,3740.86,2655.27,2048.59,2594.38
ENSMUSG00000001632,Brpf1,2992,3087,3847,2266,2569,2993,3012.89,2436,1863,2845
ENSMUSG00000001642,Akr1b3,2256.08,1588.41,2165.65,1971.72,1942.79,1614.24,2332.63,2016.05,2016.14,2533.18
ENSMUSG00000001655,Hoxc13,5778,6399.01,7946.01,9201.05,13566,4060,5478,4824,5918.4,17786.01
ENSMUSG00000001656,Hoxc11,1082,1036,1127,788.99,440,1400,1571,1289,550,555.76
ENSMUSG00000001657,Hoxc8,114,73,46.98,55,45,85,82,67,117,69
ENSMUSG00000001661,Hoxc6,127,101,77,76,45,100,96,60,112,72
ENSMUSG00000001663,Gstt1,20,11,20,26,25,14,37,14,38,31
ENSMUSG00000001665,Gstt3,814,553.76,893,240,348,830.56,909.41,701,358,494.42
ENSMUSG00000001666,Ddt,564,440.83,624,375,307,517.97,726.98,519,338,453.97
ENSMUSG00000001670,Tat,0,0,0,0,0,0,0,2,0,2
ENSMUSG00000001672,Marveld3,231,174,177,516,434,227,219,200,396,443
ENSMUSG00000001674,Ddx18,2455.35,2040.12,2636.24,1875.26,2030.35,2155.45,2531.3,1964.07,1433.39,2393.97
ENSMUSG00000001687,Ubl3,10565.17,12958.94,11087.58,11272,9182.97,21952,25944,17397.72,10947,12129
ENSMUSG00000001700,Gramd3,2792,3456,2982.99,2963,2392.77,4367.06,5725.95,3267.83,2562,2500
ENSMUSG00000001707,Eef1e1,970,734,1130,1069,818,995,1147,889,871,1283
ENSMUSG00000001729,Akt1,11244.58,10319.01,15702.87,7922.97,8730.04,10696.77,13603,9256,6722.27,11099.84
ENSMUSG00000001739,Cldn15,12,12,10,8,18,5,0,4,8,14
ENSMUSG00000001741,Il16,187,203,261,193,211,120,327,121,303,358
ENSMUSG00000001750,Tcirg1,1154,855,2831,1204.02,1370.93,771,1015,1044,1146,1322
ENSMUSG00000001751,Naglu,715,622,931,720,867,671,892,664,673,1059
ENSMUSG00000001755,Coasy,2080,1916,2264.01,1394,1549,2315.02,2689,2061,1394,2282
ENSMUSG00000001761,Smo,6992,6117.38,6996,5250.03,6620,5543,7203,5769.32,4770.11,6982.92
ENSMUSG00000001763,Tspan33,28,9,17,10,26,9,24,14,4,6
ENSMUSG00000001767,Crnkl1,2918,2391,2707,2205,2058,2798,3374,2546,2116,2867.87
ENSMUSG00000001768,Rin2,12946.14,11036,10366,11691.3,9222.49,12946.01,17616.69,11886.5,10737.37,14715
ENSMUSG00000001773,Folh1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001774,Chordc1,2032,1648,1980,2479,1930,1770,1894,1486,1747.49,2759
ENSMUSG00000001783,Rtcb,6265,5249,5966,4235.5,4036,5917,6633,5523,3534,6088.68
ENSMUSG00000001785,Pwp1,2179,1829,2281,1461,1402,1829,2354,1819.94,1175,2161
ENSMUSG00000001786,Fbxo7,675,540,748,716,799,563,731,545,667,806
ENSMUSG00000001794,Capns1,6276.73,4619.95,9993.07,5313.73,5185.54,3793.91,5144.03,3778.02,4096,5684.74
ENSMUSG00000001802,Lrp3,162,148,156,204,272,114,271,121,203,237
ENSMUSG00000001804,Dsg4,1479,1663,2067,15860.16,32169.98,1239,1445,943,14161,44602.99
ENSMUSG00000001815,Evx2,39,82,18,71,61,34,94,63,47,109
ENSMUSG00000001819,Hoxd13,240.72,255,176,530.99,399,145,394,244,427,544
ENSMUSG00000001823,Hoxd12,20,18,8,47,26,8,24,15,22,32
ENSMUSG00000001827,Folr1,5,3,8,0,0,0,2,0,0,0
ENSMUSG00000001829,Clpb,2643,2384,2462,1877,1890,2693.19,2819,2134,1537,2446.73
ENSMUSG00000001833,Sept7,13812.59,11086.08,12543,11549.94,9395.59,13260.56,16861.02,12090,10248.95,13795
ENSMUSG00000001844,Zdhhc4,1584,1670,1737.04,868.98,949,1776.9,2010,1464,950,1137
ENSMUSG00000001847,Rac1,17870,15726,19674.92,14028.7,13895.23,17657,20187.91,16244.94,12043.05,18727.01
ENSMUSG00000001855,Nup214,6165.6,6601.64,7727.14,4670.79,5856.96,6971,6477.91,4626.97,3608,5632
ENSMUSG00000001864,Aif1l,5715.6,7931.98,6858.99,6084.85,3534.98,14585.8,14586.62,7618.03,4958.96,5301.55
ENSMUSG00000001865,Cpa3,32,18,49,9,34,3,43,53,71,100
ENSMUSG00000001870,Ltbp1,9689.74,7795,13361.16,9181.94,10529.97,5490.92,10701.97,5728.48,8005.86,13800.37
ENSMUSG00000001891,Ugp2,4504.98,3868,5021,3641,3120.99,4203,5652,3685,3476,4109
ENSMUSG00000001901,Kcnh6,31,36,3,65,57,8,44,8,24,89
ENSMUSG00000001909,Trmt1,2040,1702.07,1904,1237,1464,1461,2205,1677,1186,1792
ENSMUSG00000001910,Nacc1,8995.09,9400.52,11236.59,5620.22,6570.18,9392.21,9781.7,7338.78,4277.78,7425.14
ENSMUSG00000001911,Nfix,35311.47,39310.12,50265.85,23831.35,31361.22,36602.84,42788.61,31798,19638.01,33316.95
ENSMUSG00000001918,Slc1a5,850.01,654,1029,650,1059.72,643,877,554,678,1090.02
ENSMUSG00000001924,Uba1,28630.68,27262.11,27919.02,22067.22,24133.12,29815.56,30888.75,25462.96,19111.51,27907.17
ENSMUSG00000001930,Vwf,468,505.01,1021,802,1342,397,1352,436,1907,2448
ENSMUSG00000001942,Siae,603,449,481.99,359,427.52,267.96,467,288.61,323.51,419
ENSMUSG00000001943,Vsig2,6,10,10,27,16,2,15,4,22,23
ENSMUSG00000001946,Esam,219,232,350,618,763,104,363,208,679,1122.07
ENSMUSG00000001948,Spa17,48,41,22,28,22,31,36,24,21,35
ENSMUSG00000001962,Fam50a,1360,1225,1250,1226.99,1255,1092,1320,965,779,1113
ENSMUSG00000001964,Emd,4255.37,3325.51,3936,2442.58,2410.89,3787.04,4437.2,3776.16,2428.24,3329.98
ENSMUSG00000001983,Taco1,753,545,638,512,494,472,560,467,421,721
ENSMUSG00000001985,Grik3,60,100,83,66,44,44,110,62,42,54
ENSMUSG00000001986,Gria3,277.03,304,269,458,571,277,403,455,440,555
ENSMUSG00000001988,Npas1,0,2,0,0,0,0,0,0,0,0
ENSMUSG00000001995,Sipa1l2,4120,4720.1,4748,3705,4432,4419,6063,3880,3445,4583
ENSMUSG00000001998,Ap4e1,1442.58,1225,1378,1149,1418,1275.25,1236,1019,1428,2097
ENSMUSG00000001999,Blvra,979,623,897,595.91,591,601,1041,721,606,809
ENSMUSG00000002006,Pdzd4,515,363,514,423,591,320,505,326,403,527
ENSMUSG00000002007,Srpk3,1,0,2,8,1,0,2,0,4,4
ENSMUSG00000002010,Idh3g,2792,2410,2876,1701,1880,2655,3461.87,2537,1582,2586
ENSMUSG00000002012,Pnck,3,8,14,13,16,3,11,5,18,10
ENSMUSG00000002014,Ssr4,5980,4334.46,4714,4547,3669,5508.61,7456,6123,4748,5683
ENSMUSG00000002015,Bcap31,5573,4300,5361,4537,4587,4720.23,6530.99,5375,4450,6372
ENSMUSG00000002017,Fam98a,2599.14,1918,2589,2380.99,2396,2023,2206.84,1780,1556,2320
ENSMUSG00000002020,Ltbp2,1758,1588,2446.98,3634,3783,869.01,1974,744,3386.12,4095
ENSMUSG00000002028,Kmt2a,6981.4,7332,8913,8108,7098.01,5198.05,5981.26,4126,4708,7164
ENSMUSG00000002031,Ift46,1911.97,1222,1837,908.1,1276,1480,1818,1200,1074,1568
ENSMUSG00000002032,Tmem25,20,16,28,20,55,24,22,14,27,37
ENSMUSG00000002033,Cd3g,18,7,5,1,5,7,14,22,3,3
ENSMUSG00000002043,Trappc6a,1743.01,1302,1268,1319,974,1381.77,2241,1626,1272,1518
ENSMUSG00000002052,Supt6,11820.01,11523.14,12924.67,9552.92,10743.81,12435.99,12003,8720,6803,10493
ENSMUSG00000002055,Spag5,1222,501,1180.34,561,812,259,444,506,421,993
ENSMUSG00000002057,Foxn1,3369.01,3872.93,4049,7661.99,18674.44,3440,2794,2971,4791.36,10072.56
ENSMUSG00000002058,Unc119,216,206,229,220,232,167,321.02,172,202,345
ENSMUSG00000002059,Rab34,1290.96,1143.99,1384,1457,1367,896,1794,1057,1241,1619
ENSMUSG00000002064,Sdf2,2665,1794.6,1757,2505,1862,2317.88,3422,2286,2123,2626
ENSMUSG00000002068,Ccne1,433,225,465,212,334,118,213,216,224.44,288
ENSMUSG00000002076,Hsf2bp,21,30,17,8,8,27,25,36,2,18
ENSMUSG00000002083,Bbc3,579,524.3,471,176,242,388,512.25,388,174,328
ENSMUSG00000002100,Mybpc3,4,0,9,2,3,3,2,2,3,0
ENSMUSG00000002102,Psmc3,9326,7239,8970.61,8068.22,6657,8411,10712,8320,6971,9445.01
ENSMUSG00000002103,Acp2,1051,961,1267.64,1177,1283,614,1260.13,788,1029,1438
ENSMUSG00000002104,Rapsn,2,0,9,3,3,4,9,1,5,5
ENSMUSG00000002105,Slc39a13,1034,1102,1548,1555,1744.91,730,1264,882.97,1366.87,1396
ENSMUSG00000002107,Celf2,882,712,972.94,588,505.05,947,1350,889,600,999
ENSMUSG00000002108,Nr1h3,22,20,56,30,28,15,26,15,29,45
ENSMUSG00000002109,Ddb2,537,408,525,261,280,496,612,402,318,445
ENSMUSG00000002111,Spi1,382,188,1091.98,266,359,163,383,342,190,311
ENSMUSG00000002129,Sf3a1,6251.87,5964.99,7561.58,4526.71,5990.47,5927.88,7106.49,5146.69,3813.02,6848.66
ENSMUSG00000002147,Stat6,9155.96,8670,9280.98,6439,6552,9161,10347.99,7683,5432.9,7911.12
ENSMUSG00000002190,Clgn,1,0,4,9,12,0,7,0,23,27
ENSMUSG00000002204,Napsa,356,96,142,45,61,156,327,149,52,111
ENSMUSG00000002205,Vrk3,679,506,616,514,375,375,539,393,408,679
ENSMUSG00000002210,Smg9,1203,1159,1475.99,952,999,1127,1128,845,770,1176.99
ENSMUSG00000002221,Paxip1,2169,2014,2486.47,1361.01,1888,1848.47,2208,1533.94,1497.44,2079
ENSMUSG00000002222,Rmnd5a,21770.81,24222.95,22576.87,19041.48,19879,31411.78,33384.06,22125.02,16580,25138.84
ENSMUSG00000002227,Mov10,245,221,342.08,314,233,162,235,152,246,217.06
ENSMUSG00000002228,Ppm1j,32,8,47,37,24,10,30,16,37,29
ENSMUSG00000002233,Rhoc,966,543,1305,1485.86,1401,287,1019,543,1494,1564
ENSMUSG00000002240,Prr27,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000002249,Tead3,5755.78,6149.62,6043.77,4164.89,4229.04,6709.25,6583.63,4595.06,3230.61,4401.23
ENSMUSG00000002250,Ppard,7410.97,6822.4,8417.68,4163,4293,7009.22,6325.06,4839.08,2640,3909.63
ENSMUSG00000002257,Def6,1646,1341.89,1954.15,1065,1232,1585,1508.99,1225,960,1467
ENSMUSG00000002265,Peg3,1606,968.74,1111,952,1826,628,975,612,1294,1327
ENSMUSG00000002266,Zim1,6,12,4,3,16,3,12,4,3,14
ENSMUSG00000002274,Metrn,233,156,271,154,217,98,281,154,149,218
ENSMUSG00000002279,Lmf1,436,418.99,402,483,449,457,500.99,356,522,554
ENSMUSG00000002280,Narfl,1181,926,1058,938,783,1233,1430,1088.08,911.97,1197
ENSMUSG00000002289,Angptl4,248,86,412,214,219,93,142,177,476,1037
ENSMUSG00000002297,Dbf4,1482,890,1584,1143,1838,781,1093,933,1119,1812
ENSMUSG00000002307,Daxx,1739,1680,1987,1393,1462.02,1837,2296,1503,973,1530
ENSMUSG00000002308,Cd320,326,194,261,264,264.02,197,265,171,247,418
ENSMUSG00000002319,Ipo4,3343.05,3313.44,3462.67,2988.36,3755.5,3782.99,3960.78,3109.8,2717.56,4062.1
ENSMUSG00000002320,Tm9sf1,3746.43,3247.13,3871.27,2923.93,3298.64,3566.28,4373.51,3617.68,2738.44,4341.62
ENSMUSG00000002324,Rec8,271.97,44,15,36,8,38,46,72,59,70
ENSMUSG00000002325,Irf9,1228,801,816,877,563.41,742,1056.99,836,642,1011
ENSMUSG00000002326,Gmpr2,486,397,602,494,406,344,548,360,486,578
ENSMUSG00000002329,Mdp1,1322,930,1220,1018,734,925,1571,1105,869,1369
ENSMUSG00000002332,Dhrs1,7736,8447,5876.95,6656.93,7278,9652,9194.03,8208,5938.88,6843
ENSMUSG00000002341,Ncan,21,11,10,3,1,8,2,1,5,0
ENSMUSG00000002342,Tmem161a,1239.98,1151,1432.02,1000,1540,1133,1377,997,844,1571
ENSMUSG00000002343,Armc6,429,346,447,493,582.15,388,485,344,404.82,728.31
ENSMUSG00000002345,2310045N01Rik,1305,1163,1259.93,862,828,1408,1413,1176,816,1133
ENSMUSG00000002346,Slc25a42,713,718,800.95,532.88,668.72,655.49,548.44,360,421,693.01
ENSMUSG00000002365,Snx9,5690,5623.07,6116.94,5586.02,4531.99,8374,11090,8005,5192,5443
ENSMUSG00000002372,Ranbp3,2409.93,2162.99,2460.99,2445,2357,1890.99,2446,1930,1747.98,2736
ENSMUSG00000002379,Ndufa11,2795.09,1841,2273,1902,1560,2103,3241.01,2345,1722,2199
ENSMUSG00000002384,Bmp8b,20,19.23,21.09,1.01,9.08,19,14.16,9.21,13.17,13.17
ENSMUSG00000002393,Nr2f6,2117,1953,2314,1835,1735,2348,2701.56,2279.57,1563.17,2109
ENSMUSG00000002395,Use1,2513,1927.95,2268,1588,1136,2626,3855,3037,1531.36,1892
ENSMUSG00000002396,Ocel1,362,355,469,358,386,479,516,376,342.02,536.01
ENSMUSG00000002409,Dyrk1b,2034,2052.79,1945.89,1393,1541,2006.03,2442.56,1724,1286,1864
ENSMUSG00000002413,Braf,7687,8170.01,7915.99,7423.99,9657.76,7219.59,8231.95,5639,6035.01,11830
ENSMUSG00000002416,Ndufb2,1339,958,1064,1317,986,1072,1845,1528,1185,1567
ENSMUSG00000002428,Hltf,1817.96,1378.98,1639.91,1535,1471,1320.36,1499.93,1311.92,1467.99,2163.98
ENSMUSG00000002455,Prpf6,4901,4523,4741,3708,3832,5206,4952.03,3657,2941,4665
ENSMUSG00000002458,Rgs19,637,512,782,554,549,419,608.01,419.05,388,613
ENSMUSG00000002459,Rgs20,1377,1218,1344,792,503,2016,1541,1285,579,688
ENSMUSG00000002475,Abhd3,40,20,33,39,28,47,68,40,56,58
ENSMUSG00000002477,Snrpd1,1854.03,1261.52,1880.67,1255.97,1071.28,1247.74,1782.19,1421.03,1243,1730.06
ENSMUSG00000002486,Tchp,325,252,374,300,376,195,270,120,232,333
ENSMUSG00000002489,Tiam1,34539.32,41610.03,39818.59,18649.09,20023.83,44965.36,41131.01,29877,14784,23667
ENSMUSG00000002496,Tsc2,4989,5520,4852.96,3504,3821,4687.82,5365,3630,2964,3894.98
ENSMUSG00000002500,Rpl3l,2,1,0,0,0,0,0,0,0,0
ENSMUSG00000002504,Slc9a3r2,229,325,367,620,768,192,499,246,549,903
ENSMUSG00000002524,Puf60,5450,4636,5191.01,4290.23,4325,3718.03,5702,4340,3354,5172
ENSMUSG00000002546,Golga2,11483.97,12212,11768,9283.48,10607.49,13125.07,13188,8963.97,6844,8454.55
ENSMUSG00000002550,Uck1,1356.23,991.41,1067.36,966,825.8,905.74,1133.25,896.62,766.46,1066.97
ENSMUSG00000002565,Scin,827,681,1352,373,517.7,923,886,894,523,1095
ENSMUSG00000002578,Ikzf4,359,284,387,73,76,233,171,157.42,74,134
ENSMUSG00000002580,Mien1,1893,1608,1651,1803,1222,1688,2669,2251,1613,1575
ENSMUSG00000002588,Pon1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000002602,Axl,5480.53,4867.37,5945.9,4405,4190,4182.84,6825.83,4034.12,4617,5096
ENSMUSG00000002603,Tgfb1,2767,3144.01,3646,4330,4433.98,2432,3839,2559.36,3554,4222.6
ENSMUSG00000002608,Ccdc97,2313,2521,2929.04,2074.89,2320.91,2393.68,2728,1917,1569.44,2479.91
ENSMUSG00000002617,Zfp40,195,177,190,218,161,103,223,119,231,368
ENSMUSG00000002625,Akap8l,598,489,524,733,707,479,622,465,786,875
ENSMUSG00000002633,Shh,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000002635,Pdcd2l,507,452,468,391,326,479,651,508,406,594
ENSMUSG00000002658,Gtf2f1,2624,2547,2846,1957,1987,2403,2615,1800,1206,1811
ENSMUSG00000002660,Clpp,1171.97,890.01,1019,822,771,929,1210,920,749,1039
ENSMUSG00000002661,Alkbh7,458,364,404,508,305,557,544,459,380,395
ENSMUSG00000002664,Pspn,5,7,1,4,4,3,0,0,2,2
ENSMUSG00000002668,Dennd1c,19,21,46,18,20,13,27,11,30,39
ENSMUSG00000002679,Med6,734,623,741,697,453,704,943,762,562,697
ENSMUSG00000002688,Prkd1,141,124,117.29,198,150,69,179,94,238,213
ENSMUSG00000002699,Lcp2,137,62.5,581,167,180,68,134,126,133,180
ENSMUSG00000002718,Cse1l,4850.85,3524,5082.22,3219,3858,3572.37,4406,3540,3086,5603.99
ENSMUSG00000002728,Naa20,3817.15,2831.01,3170.12,2791.78,2090.88,3088.61,4553.44,3546.13,2515.63,3364.81
ENSMUSG00000002731,Prkra,868,601,688,598,540,710,961,729,693,824
ENSMUSG00000002732,Fkbp7,335,161,339,738,699,119,440,199,713,724
ENSMUSG00000002733,Plekha3,436,416,607,611,551,302,473,368,512.99,770
ENSMUSG00000002741,Ykt6,13381.02,11862.24,12709.71,8754.72,7435,13818.02,17197.14,11933.26,8006.05,9600.99
ENSMUSG00000002748,Baz1b,6936.06,5032.96,7121.01,6018,5647.99,4439.96,4975.97,3736,4496.01,7394.95
ENSMUSG00000002763,Pex6,1079,921,1234,810,1112,900,1090,803,782,1352
ENSMUSG00000002767,Mrpl2,1400,1139,1522.26,836,922,1259,1736,1342,914,1237
ENSMUSG00000002768,Mea1,2217,1865,2119,1579,1322.72,2143,2742,2043,1463,1769.95
ENSMUSG00000002769,Gnmt,46,46,88,50,70,83,85,93,60,102
ENSMUSG00000002771,Grin2d,139,143,183,157,156,136,136,121,110,124
ENSMUSG00000002778,Kdelr1,8239.05,6914.67,8829,6783.26,6827.99,8385.91,10007.01,7491.06,5856.07,8317.58
ENSMUSG00000002781,Tmem143,457,337,543,294,390,343,315,308,265,453
ENSMUSG00000002797,Ggct,2112.98,1403.99,2420,1315,1451.89,2761.01,3071.88,1379.01,811.24,2195.05
ENSMUSG00000002799,Jag2,6157.85,6913.98,8922.57,4727.73,5895.41,6529.99,7274.94,5762.66,4382.42,7216.01
ENSMUSG00000002803,Btbd6,983,1016,1235,958,1032,1049,1353,1009.05,754,1013
ENSMUSG00000002804,Nudt14,579,425,553,311,368,550,671,514,389,490
ENSMUSG00000002808,Epdr1,526,388,525,849,742.96,397,586,462.23,736,997.98
ENSMUSG00000002812,Flii,7673.16,7812,10660,7189,7205,7811,7643,6144,4582,7663
ENSMUSG00000002814,Top3a,814.91,617,752,483,616,564,782,558,525,766
ENSMUSG00000002820,Atg4d,1816,1653,1520,1440,1381,1122,2035,1601,1323,1828.04
ENSMUSG00000002825,Qtrt1,371,328,369,278,253,290,339,252,239,441
ENSMUSG00000002831,Plin4,7,5,8,11,13,7,10,1,12,38
ENSMUSG00000002833,Hdgfrp2,1107,1001,1287,999,1037,775,944,668,812,1127.1
ENSMUSG00000002835,Chaf1a,1621.98,1219,1925.32,906,1191,1079.21,1114.99,892,779.99,1517
ENSMUSG00000002844,Adprh,1644,1197,1531,1494,1418.88,1539,1849,1725,1631,1823
ENSMUSG00000002845,Tmem39a,918,722.69,831,856,856,645,868.19,740,836,939
ENSMUSG00000002846,Timmdc1,1168,966,1000,1020,1045.01,1024,1473,1061.01,953,1282.65
ENSMUSG00000002847,Pla1a,60,35,49,73,63,16,38,5,172,143
ENSMUSG00000002870,Mcm2,2664,1804,2975,1076,1719,965,1684,1241,1072,2382
ENSMUSG00000002871,Tpra1,1524,1414,1361,1685.2,1996.56,1732.44,1866,1239,1346,1875
ENSMUSG00000002881,Nab1,11961,12351,12651.14,9837.89,8330.33,12886,17647.36,12234.95,8455.02,11678.01
ENSMUSG00000002885,Cd97,857,765,2192.99,1263,1499,334,870,627,1185,1585
ENSMUSG00000002897,Il17ra,2243,2102,2671.01,1571,1866,2309.99,2794,1939,1321,2002
ENSMUSG00000002900,Lamb1,6704.97,6710.95,7263.01,9360,10464.41,4527.98,8626.63,5640,9733.67,11750.99
ENSMUSG00000002908,Kcnn1,134,202,153,173,325,205,194,109,129,210.78
ENSMUSG00000002910,Arrdc2,310,304,278,197,219,189,222,154,195,243
ENSMUSG00000002930,Ppp1r17,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000002944,Cd36,26,38,115,90,56,12,37,42,70,73
ENSMUSG00000002948,Map2k7,4711.99,4509,5105.64,4033.8,3987.82,4392.85,5586.99,4014.43,3282.54,5041
ENSMUSG00000002949,Timm44,2340,1921,2101,1555.95,1617.99,2008,2402,1659.93,1365.24,2214
ENSMUSG00000002957,Ap2a2,3978.99,3903,4208,2774,3209,3243,4471.79,3012,2518,3654
ENSMUSG00000002963,Pnkp,1111,837,1103,734,750,855,1166,832,687,1084
ENSMUSG00000002968,Med25,6580.84,7286.87,7360.79,4579.77,5315.69,7867,7401.56,5694.18,3716,5073.97
ENSMUSG00000002980,Bcam,17739.92,15544.55,19922.11,13877,14802.11,12199,19438.15,12107.02,12161.09,18113.03
ENSMUSG00000002981,Clptm1,11747.99,10590.32,11973.36,8300,9219,13080.04,14366.01,12072,7483.01,11146
ENSMUSG00000002983,Relb,570,559,897,395,351,464,624,459,285,427
ENSMUSG00000002984,Tomm40,4599.23,3722.42,4350.99,2828,3396.88,3895,4747.86,3936.46,2517.99,3913.01
ENSMUSG00000002985,Apoe,21963.22,21052.18,20777.02,5688,6877,18548.66,32173.32,18829.11,6842,13403.99
ENSMUSG00000002992,Apoc2,9,13,16,8,5,8,6,8,9,1
ENSMUSG00000002996,Hbp1,12331.02,10595.28,9803.95,11590.81,10487,13674.72,18708.92,13632.62,11308.97,15451.31
ENSMUSG00000002997,Prkar2b,1674,1323,1327.31,1612.47,1484.99,817,1390,1251.5,1464.01,2480
ENSMUSG00000003031,Cdkn1b,7523.13,7117,6923,6748.05,5310.98,6317.96,11518.11,7680.59,7342.25,9233.64
ENSMUSG00000003032,Klf4,63965.56,85390.28,77456.28,39385.6,48822.55,118219.85,106600.45,74854.52,36086.91,44940.84
ENSMUSG00000003033,Ap1m1,2018,1934,2805,1765,2050.89,2485.95,2398,1906.83,1567.02,2289
ENSMUSG00000003037,Rab8a,5716,4539,4926.97,3963,3273.17,4994,6223.29,4746.45,3089,4194.07
ENSMUSG00000003038,Hmgn2,6068.22,4381.57,5429.46,2325.27,3044.13,4046.45,4828.02,4738.26,3500.22,5148.18
ENSMUSG00000003039,Fam32a,5626.61,3978.35,3946.69,3130,2398.81,3485.67,6236.73,4165,2949.21,3133.91
ENSMUSG00000003051,Elf3,311,185.97,265,54,128,118,135.85,223.03,61,152
ENSMUSG00000003053,Cyp2c29,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000003062,Stard3nl,710,348.91,485,550.08,502,248,557,336.16,640.9,664.98
ENSMUSG00000003068,Stk11,4602,4457.97,4891,3165.19,3469.04,4428,4579.86,3355.67,2453,3577
ENSMUSG00000003070,Efna2,254,267,270,238,270,204,235,174,153,243
ENSMUSG00000003072,Atp5d,10302.43,8714.99,9029.99,7267,7033,10716.22,11925.95,10630.07,6685,9302
ENSMUSG00000003099,Ppp5c,2677.97,2070,2557,1889,2297.46,1913,2609,1910,1657,2474
ENSMUSG00000003119,Cdk12,5960.23,6385,6901.1,5112,5640,6105,6313,4630,4321.56,6683
ENSMUSG00000003123,Lipe,1821,2291.07,1734,2202,1626,3236,2274,1804.99,1348,1365
ENSMUSG00000003131,Pafah1b2,6246.59,5081,6803,5426,5054,4680,6751,4943.01,4366,6820
ENSMUSG00000003134,Tbc1d8,2041,1690.4,2174.99,644.99,815,1760.96,2533.93,1683.94,708.76,1469
ENSMUSG00000003135,Cnot11,2529,2200,2554,1925,2090,2548,2813,2318,1738,2491
ENSMUSG00000003153,Slc2a3,138,208,455,252,215,187,367,160,269,265
ENSMUSG00000003154,Foxj2,4987.62,5886.41,6250.91,3403,3489.3,5555.08,6327,4124,2599.94,3786.41
ENSMUSG00000003161,Sri,2795.01,2346,2746,2420.24,2003,2501,3774,2717,2204,2606
ENSMUSG00000003166,Dgcr2,10545.82,10821.48,12540.2,7395.11,8386.49,11202.75,13828.79,9812.61,5908.93,10168.8
ENSMUSG00000003184,Irf3,1556,1222,1462,1511,1234,1111,1245.76,965.21,1134,1456
ENSMUSG00000003190,Bcl2l12,523.03,356,476,334,456,345,434,289,281,395
ENSMUSG00000003198,Zfp959,540.94,391.91,447.71,329.37,283.69,463.09,607.74,461.11,310.2,545.7
ENSMUSG00000003199,Mpnd,1407,1235.99,1550,926,980,1187,1828.46,1236,930,1348.99
ENSMUSG00000003200,Sh3gl1,4861,4719,4722.69,4611.52,4625,5683,6304,4639,3440.99,4259.72
ENSMUSG00000003206,Ebi3,118,60,45,19,20,72,58,37,33,43
ENSMUSG00000003208,Ccdc94,592,537,617,381,349,362,513,421,310,482
ENSMUSG00000003226,Ranbp2,19173,18129.99,20908.96,17591,17357.08,18626.06,21442.98,16561.99,14974.95,23325
ENSMUSG00000003227,Edar,37,14,33,24,31,27,24,23,36,93
ENSMUSG00000003228,Grk5,182,193,414,577.91,598.93,91,292,170,532,761.15
ENSMUSG00000003233,Dvl3,5643,6338,7439.72,4707.25,5269.41,5970,5208,3950,2906.21,4377
ENSMUSG00000003234,Abcf3,2724.99,2239,2361,2191,1977,2271,2528,1983.47,1708,2496
ENSMUSG00000003235,Eif2b5,5939.01,5210,5594,6008.66,8368,5469,5902,5521,5138.89,9716.93
ENSMUSG00000003269,Cyth2,3274.81,2957,3363.72,2704,2292,3206,3803.34,2903,2185,2841.02
ENSMUSG00000003271,Sult2b1,5267,4841,4282,3820.02,3363,6175,6089.99,4731.97,2820,4158
ENSMUSG00000003273,Car11,16,25,39,27,39,41,53,52,19,74
ENSMUSG00000003279,Dlgap1,44,25,38,10,14,17,24,12,27,28
ENSMUSG00000003282,Plag1,1102,1104,1192,675,1045,765,1123,785,631,1191.84
ENSMUSG00000003283,Hck,89,30,158,100,84,44,110,39,87,81
ENSMUSG00000003299,Mrpl4,2735.98,2272,2597,1602,1379,2601,2859,2410,1692,2357.98
ENSMUSG00000003308,Keap1,4754.03,4273.15,5225.73,3400,3177,3783.01,5112,3440,2844,4426.97
ENSMUSG00000003309,Ap1m2,3773,3033,2952,2638,2334,3074,3826.91,2898,2334.3,3180
ENSMUSG00000003316,Glg1,10927.95,10658.56,13133.03,9974,11690.02,9466.07,12501.81,8213.98,8073.04,12105
ENSMUSG00000003341,Atp8b3,2,2,0,0,0,5,0,0,0,4
ENSMUSG00000003344,Btbd2,1542,1235,1547,1030,1234,1229,1498,1139.88,846,1477
ENSMUSG00000003345,Csnk1g2,6897,6876,7566,4880,5200,6406.01,7921,5336,3700.05,5500
ENSMUSG00000003346,Abhd17a,4316.98,3718,4128,2971,2610,4085,5341,4331.66,2848.11,3700
ENSMUSG00000003348,Mob3a,944,1121,1647,1405,1118,754.8,1226,670,726,814
