gene_name.GENEID,gene_name.GENENAME,MUT_12DPA_R1,MUT_12DPA_R2,MUT_12DPA_R3,WT_12DPA_R1,WT_12DPA_R2,MUT_14DPA_R1,MUT_14DPA_R2,MUT_14DPA_R3,WT_14DPA_R1,WT_14DPA_R2
ENSMUSG00000034151,Zbbx,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000034152,Exoc3,10.04,13.47,13.78,10.32,14.68,10.72,11.31,10.28,6.78,9.54
ENSMUSG00000034154,Ino80,5.81,7.29,7,4.73,5.06,4.92,3.81,4.29,3.02,4.32
ENSMUSG00000034156,Bzrap1,0.19,0.51,0.66,0.37,0.64,0.08,0.19,0.15,0.39,0.26
ENSMUSG00000034157,Cipc,16.09,19.04,17.52,17.36,15.68,19.93,11.35,15.38,9.43,13.15
ENSMUSG00000034158,Lrrc58,28.62,40.49,47,29.53,37.86,34.04,27.9,25.37,20.94,32.29
ENSMUSG00000034159,2310007B03Rik,11.09,13.93,11.38,9.15,11.34,16.13,8.57,12.91,4.46,7.95
ENSMUSG00000034160,Ogt,11.71,10.72,10.15,15.16,18.4,7.04,7.31,7.38,13.89,16.9
ENSMUSG00000034161,Scx,2.21,1.8,3.65,4.23,5.31,0.81,2.4,2.24,3.34,2.74
ENSMUSG00000034163,Zfc3h1,6.81,8.6,8.02,8.15,10.49,6.19,6.6,6.14,7.58,8.61
ENSMUSG00000034164,Emid1,0.97,0.74,1.06,2.1,2.56,0.16,1,0.66,2.41,1.87
ENSMUSG00000034165,Ccnd3,16.11,16.38,34.41,11.1,12.44,9.74,10.12,8.38,7.38,10.63
ENSMUSG00000034168,Irf2bpl,19.78,28.01,27.8,21.46,22.48,19.43,20.82,21.28,12.87,18.8
ENSMUSG00000034171,Faah,4.29,2.7,4.58,2.32,1.79,3.72,2.63,3.17,1.29,2.26
ENSMUSG00000034173,Zbed5,0.56,0.61,0.58,0.59,0.36,0.26,0.5,0.24,0.48,0.39
ENSMUSG00000034175,Rhbdd3,2.95,3.3,4.12,1.93,2.39,3.31,2.74,2.8,1.71,2.16
ENSMUSG00000034177,Rnf43,5.5,5.29,7.01,5.66,7.12,4.03,3.92,4.25,4.13,8.18
ENSMUSG00000034187,Nsf,11.54,14.16,15.16,10.28,16.71,11.91,8.34,7.28,6.91,8.12
ENSMUSG00000034189,Hsdl1,7.57,6.44,9.28,4.51,3.72,5.79,4.33,4.95,2.78,3.39
ENSMUSG00000034190,Chmp7,9.5,9.46,11.81,6.48,7.1,8.34,7.39,7.09,4.15,7.13
ENSMUSG00000034192,Lsm3,29.55,22.24,36.89,14.75,16.43,20.58,19.23,24.16,11.82,17.16
ENSMUSG00000034194,R3hcc1,9.98,9.73,12.62,7.45,8.45,8.1,8.86,7.73,4.97,7.95
ENSMUSG00000034201,Gas2l1,37.46,56.48,63.13,20.97,24.39,38.69,36.83,34.03,14.14,17.58
ENSMUSG00000034203,Chchd4,1.87,1.81,2.21,1.84,1.63,1.61,1.03,1.68,1.21,1.58
ENSMUSG00000034205,Loxl2,20.1,17.18,33.34,22.67,27.5,3.64,11.96,7.21,15.26,15.27
ENSMUSG00000034206,Polq,0.57,0.38,0.6,0.3,0.52,0.11,0.16,0.08,0.34,0.32
ENSMUSG00000034209,Rasl10a,1.18,1.65,2.41,0.23,0.26,0.64,1.18,1.13,0.18,0.35
ENSMUSG00000034210,Efcab14,13.5,16.38,18.86,9.07,11.83,12.11,9.89,9.89,6.16,10.24
ENSMUSG00000034211,Mrps17,24.56,23.59,27.16,18.56,20.32,21.76,21.39,20.34,11.73,16.05
ENSMUSG00000034212,Ankmy1,0.29,0.29,0.29,0.06,0.2,0.11,0.1,0.02,0.05,0.07
ENSMUSG00000034216,Vps18,6.18,6.48,7.8,4.71,5.15,5.88,5.13,5.41,3.19,4.17
ENSMUSG00000034218,Atm,3.4,3.85,4.68,2.54,3.33,3.22,1.97,2.04,2.15,2.93
ENSMUSG00000034219,Sept14,0,0,0,0,0,0,0,0,0.01,0
ENSMUSG00000034220,Gpc1,36.86,41.98,41.45,38.17,48.26,24.99,29.19,24.45,24.11,34.85
ENSMUSG00000034224,Slc38a8,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000034226,Rhov,25.07,23.85,19.7,12.72,11.19,19.94,18.87,16.8,8.3,9.08
ENSMUSG00000034227,Foxj1,0.05,0.03,0.01,0.31,0.36,0,0.05,0.02,0.14,0.19
ENSMUSG00000034235,Usp54,15.22,23.24,17.8,15.39,16.38,22.08,14.87,13.74,9.06,9.78
ENSMUSG00000034239,Gm884,0,0,0,0,0.01,0,0,0,0,0
ENSMUSG00000034243,Golgb1,11.51,15.19,15.95,11.04,13.51,9.67,7.08,8.58,6.44,9.45
ENSMUSG00000034245,Hdac11,3.37,2.75,3.36,2.1,1.32,2.51,3.24,2.23,1.47,2.01
ENSMUSG00000034247,Plekhm1,7.26,10.29,10.27,7.06,6.46,9.27,7.12,6.37,3.58,4.54
ENSMUSG00000034248,Slc25a37,8.42,12.43,12.47,16.68,24.91,11,8.89,7.85,12.13,16.78
ENSMUSG00000034252,Senp6,26.95,36.33,36.12,27.33,33.79,32.58,26.68,27.77,21.25,30.61
ENSMUSG00000034254,Agpat1,7.65,9.02,10.93,8.04,12.58,5.52,5.17,5.15,5.03,7.55
ENSMUSG00000034255,Arhgap27,10.7,12.84,13.22,12.7,12.37,13.2,8.62,9.99,6.96,7.51
ENSMUSG00000034258,Mfsd7c,1.68,2.22,2.33,1.47,1.19,3.08,1.67,1.49,0.57,0.8
ENSMUSG00000034259,Exosc4,11.53,10.7,11.8,7.16,8.28,10.72,9.7,10.32,5.74,7.35
ENSMUSG00000034263,Vwa9,9.68,10.04,11.67,6.21,7.46,7.97,7.26,7.86,4.08,6.37
ENSMUSG00000034265,Zdhhc14,0.38,0.41,0.52,0.38,0.33,0.3,0.4,0.26,0.27,0.22
ENSMUSG00000034266,Batf,0.08,0.22,0.16,0.14,0.33,0,0.07,0.16,0.11,0.04
ENSMUSG00000034269,Setd5,28.68,36.67,37.43,25.17,29.89,25.71,20.51,21.47,17.21,23.63
ENSMUSG00000034271,Jdp2,2.22,2,9.2,4.52,5.14,1.38,1.98,2.06,2.28,2.73
ENSMUSG00000034274,Thoc5,13.92,16.59,16.19,10.26,12.65,13.77,11.81,11.6,6.55,8.53
ENSMUSG00000034275,Igsf9b,0.05,0.05,0.09,0.05,0.16,0.04,0.02,0.04,0.05,0.05
ENSMUSG00000034278,Dnajc17,5.38,7.26,7.38,4.52,4.73,5.25,4.74,5.47,2.1,5.32
ENSMUSG00000034282,Evpl,83.62,129.42,90.31,57.61,60.06,94.87,65.95,69.03,31.83,34.96
ENSMUSG00000034285,Nipsnap1,3.37,3.39,3.94,2.2,2.26,2.39,2.91,2.89,1.68,2.41
ENSMUSG00000034290,Nek9,8.34,10.13,11.31,7.11,8.74,7.09,7.65,6.45,5.05,7.23
ENSMUSG00000034292,Traf3ip1,0.91,0.82,1.11,1.11,0.85,0.6,0.7,0.52,0.53,0.87
ENSMUSG00000034295,Fhod3,3.41,4.38,4.67,10.3,20.65,2.69,2.16,2.04,6.69,9
ENSMUSG00000034297,Med13,14.17,19.06,20.78,14.52,16.6,18.75,14.14,13.07,9.26,12.36
ENSMUSG00000034300,Fam53c,11.9,13.88,16.57,8.49,9.42,11.23,10.13,9.49,4.87,7.38
ENSMUSG00000034303,Ccdc15,1.66,1.54,2.18,1.24,1.95,0.9,1.03,0.77,0.79,1.44
ENSMUSG00000034308,Sdr42e1,21.85,21.47,15.64,11.65,9.55,24.7,18.04,14.34,5.85,7.83
ENSMUSG00000034310,Tmem132d,0.15,0.93,0.22,0.55,0.45,0.51,0.35,0.62,0.49,0.39
ENSMUSG00000034311,Kif4,4.98,3.44,5.52,2.04,3.1,1.75,1.65,2.42,1.52,2.44
ENSMUSG00000034312,Iqsec1,5.43,8.55,12.48,9.48,10.59,4.14,7.17,6.42,7.87,7.94
ENSMUSG00000034317,Trim59,11.34,12.02,11.34,13.18,13.02,6.54,8.69,9.54,6.34,10.84
ENSMUSG00000034320,Slc26a2,17.31,15.7,17.6,10.44,8.83,13.32,10.6,13.73,7.3,9.49
ENSMUSG00000034321,Exosc1,11.98,13.41,15.56,8.65,10.41,10.35,9.49,8.48,5.75,8.06
ENSMUSG00000034324,Tmem132c,0.31,1.1,0.35,0.74,0.94,0.55,1.06,0.95,0.85,0.84
ENSMUSG00000034327,Kctd9,11.52,12.87,14.53,10.64,9.8,11.75,11.19,11.14,7.62,9.24
ENSMUSG00000034329,Brip1,1.4,1.12,1.53,0.97,1.09,0.44,0.45,0.7,0.53,0.99
ENSMUSG00000034330,Plcg2,3.81,4.54,5.33,2.16,2.42,3.46,2.97,2.06,1.22,2.03
ENSMUSG00000034333,Zbed4,3.87,4.96,5.39,5.17,6.74,2.81,1.81,2.48,2.88,4.64
ENSMUSG00000034334,Fam151b,2.25,2.49,2.77,1.25,1.03,2.44,2.5,2.27,0.8,1.23
ENSMUSG00000034336,Ina,0.4,0.2,0.46,0.11,0.09,0.3,0.09,0.11,0.05,0.05
ENSMUSG00000034339,Gm5689,0,0,0,0.37,1.06,0,0,0,0.34,0.2
ENSMUSG00000034341,Wbp2,37.52,52.27,52.11,32.86,39.12,57.85,36.9,39.04,19.53,24.21
ENSMUSG00000034342,Cbl,11.36,13.77,17.18,10.31,12.41,11.05,7.72,9.35,7.07,8.76
ENSMUSG00000034343,Ube2f,23.98,27.48,27.22,23.06,20.35,27.17,24.08,23.82,14.56,15.53
ENSMUSG00000034345,Gtf2h5,29.14,27.11,29.47,18.78,18.54,27.16,24.92,26.19,18.17,18.67
ENSMUSG00000034349,Smc4,19.86,16.42,26.89,12.27,14.42,9.9,8.91,11.02,8.46,14.79
ENSMUSG00000034353,Ramp1,0.56,0.52,0.46,0.71,0.89,0.31,0.55,0.39,0.74,0.65
ENSMUSG00000034354,Mtmr3,17.37,23.75,21.22,14.89,18.28,26.32,20.44,19.94,10.75,13.73
ENSMUSG00000034359,Skint2,0.81,0.14,0.12,0.05,0.13,0.27,0.33,0.4,0.08,0.37
ENSMUSG00000034361,Cpne2,10.54,8.1,16.96,3.16,5.44,3.62,4.07,4.22,2.32,3.66
ENSMUSG00000034362,Csta1,179.82,209.81,122.94,163.31,116.02,216.56,172.8,138.62,89.74,60.87
ENSMUSG00000034371,Dak,2.1,2.02,2.16,1.54,2.24,1.58,1.26,1.73,1.01,1.47
ENSMUSG00000034377,Tulp4,60.46,72.17,76.85,42.44,48.16,57.64,53.11,51.8,30.3,42.55
ENSMUSG00000034379,Wdr5b,1.17,1.38,1.34,0.96,0.85,1.19,1.06,1.13,0.73,0.79
ENSMUSG00000034382,AI661453,76.16,120.19,101.42,66.71,108.78,88.24,59.48,68.85,38.49,54.47
ENSMUSG00000034384,Barhl2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000034387,Ssu2,0.26,0.43,0.42,0.44,0.54,0.1,0.19,0.31,0.67,0.41
ENSMUSG00000034390,Cmip,26.26,42.85,43.07,23.1,32.17,30.99,26.8,23.17,14.56,18.58
ENSMUSG00000034391,Fbxo15,0.13,0.01,0.06,0.03,0.04,0.03,0.02,0,0,0.01
ENSMUSG00000034394,Lif,1.14,1.69,1.78,0.42,0.38,0.41,0.39,0.35,0.16,0.32
ENSMUSG00000034401,Spata6,6.24,5.79,5.73,3.8,4.15,4.8,4.49,4.64,3.16,4.22
ENSMUSG00000034402,Kcnh5,0.07,0.2,0.14,0.03,0.01,0.02,0.08,0.21,0,0.01
ENSMUSG00000034403,Pja1,11.56,12.07,13.77,9.93,10.81,8.63,8.11,8.23,5.61,7.89
ENSMUSG00000034412,Tbc1d10a,27.81,30.19,33.92,18.93,18.44,26.23,22.9,25.74,10.83,15.3
ENSMUSG00000034413,Neurl1b,4.59,3.75,7.09,2.13,2.62,1.94,1.6,2.81,1.63,2.17
ENSMUSG00000034416,Pkd1l2,0.01,0.02,0.06,0.01,0,0.01,0,0.01,0,0
ENSMUSG00000034422,Parp14,0.53,0.53,0.65,1.02,0.64,0.37,0.46,0.27,0.53,0.67
ENSMUSG00000034424,Gcsh,8.44,7.02,10.84,6.32,6.83,5.93,6.13,5.72,4.81,6.17
ENSMUSG00000034427,Myo15b,0.07,0.11,0.02,0.05,0.16,0.04,0.04,0.12,0.16,0.03
ENSMUSG00000034429,Zfp707,2.31,2.15,2.5,1.78,1.9,1.23,1.71,1.86,1.32,1.57
ENSMUSG00000034430,Zxdc,9.24,10.54,9.76,7.17,9,8.72,8.83,7.91,5.83,7.17
ENSMUSG00000034432,Cops8,21.98,24.44,26.3,14.52,18.9,20.19,17.25,20.18,10.9,13.86
ENSMUSG00000034435,Tmem30b,15.02,17.88,18.07,7.81,8.26,18.18,16.25,17.6,6.16,7.23
ENSMUSG00000034438,Gbp8,0,0,0,0.08,0.01,0,0.03,0,0.01,0.02
ENSMUSG00000034442,Trmt5,2.73,4.8,3.83,2.84,2.49,3.28,2.91,2.52,1.55,2.34
ENSMUSG00000034445,Cyb561a3,4.99,6.68,8.36,3.53,3.6,4,4.51,3.61,3.05,3.62
ENSMUSG00000034449,Dhrs11,1.12,1.24,1.92,1.09,1.31,0.77,1.02,0.98,0.67,1.15
ENSMUSG00000034450,Gulo,0,0,0,0.01,0,0.02,0.01,0,0,0
ENSMUSG00000034452,Slc24a1,0.04,0.01,0.01,0.03,0.03,0.01,0.01,0.01,0,0.01
ENSMUSG00000034453,Polr3b,6.95,8.6,7.74,4.99,6.29,7.7,6.27,6.11,3.79,5.84
ENSMUSG00000034456,Uroc1,0.39,0.29,0.27,0.37,0.23,0.16,0.19,0.15,0.18,0.21
ENSMUSG00000034457,Eda2r,0.38,0.28,0.44,0.21,0.35,0.24,0.16,0.36,0.24,0.35
ENSMUSG00000034459,Ifit1,0.04,0.04,0.07,0.55,0.13,0.02,0.15,0.04,0.08,0.11
ENSMUSG00000034460,Six4,0.18,0.16,0.35,0.3,0.35,0.05,0.16,0.08,0.22,0.18
ENSMUSG00000034462,Pkd2,2.42,7.02,4.55,5.14,4.32,2.69,3.81,3.63,3.93,5.61
ENSMUSG00000034463,Scara3,4.07,4.53,6.49,4.75,5.51,1.68,4.05,2.79,3.67,4.33
ENSMUSG00000034467,Dynlrb2,0.14,0,0.08,0.03,0.04,0.1,0.13,0.13,0,0.02
ENSMUSG00000034471,Caskin2,6.54,6.58,9.07,5.74,6.85,5.03,4.48,5.34,3.89,5.94
ENSMUSG00000034472,Rasd2,0.42,0.44,0.76,0.34,0.4,0.35,0.34,0.5,0.24,0.32
ENSMUSG00000034473,Sec22a,8.87,8.97,8.84,7.45,6.91,8.49,7.12,7.83,6.75,7.54
ENSMUSG00000034480,Diap2,7.02,8.41,8.38,5.43,6.23,8.59,6.01,5.67,4.94,5.56
ENSMUSG00000034482,Ly6g5c,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000034484,Snx2,34.41,37.84,34.04,24.45,23.87,33.71,32.93,30.65,18.36,23.65
ENSMUSG00000034485,Uaca,8.68,11.63,10.52,12.59,17.71,8.82,5.73,5.41,5.95,7.64
ENSMUSG00000034486,Gbx2,0.05,0.08,0.06,0.58,0.68,0.04,0.01,0.05,0.14,0.38
ENSMUSG00000034487,Kdelc2,2.91,2.87,4.07,3.26,4.32,1.75,2.92,2.3,2.39,3.19
ENSMUSG00000034488,Edil3,1.1,1.3,2.63,4.32,4.27,0.44,1.15,1.26,2.73,3.67
ENSMUSG00000034493,4930556J24Rik,0.01,0,0,0,0,0,0,0,0,0
ENSMUSG00000034501,Pcnxl4,1.93,2.13,2.38,1.67,1.85,1.79,1.82,2,1.49,1.81
ENSMUSG00000034509,Mad2l1bp,6.16,6.8,7.5,7.38,7.71,7.53,7.39,6.9,4.92,4.85
ENSMUSG00000034518,Hmgxb4,8.83,9.66,11.15,6.96,7.12,5.56,5.42,7.29,4.12,5.95
ENSMUSG00000034520,Gjc1,1.15,1.03,1.27,1.97,2.06,0.46,1.09,0.53,1.72,1.61
ENSMUSG00000034522,Zfp395,5.59,8.28,9.63,2.38,3.91,5.2,5.13,4.53,2.48,3.2
ENSMUSG00000034525,Ice1,4.52,5.02,5.47,4.76,5.5,3.02,3.13,2.81,3.11,4.05
ENSMUSG00000034528,Hsd17b13,0.01,0,0.01,0.01,0,0.02,0,0,0.01,0
ENSMUSG00000034532,Fbxo16,0,0.02,0.07,0.05,0.07,0.01,0.01,0,0.02,0.03
ENSMUSG00000034533,Scn10a,0,0,0,0.05,0.09,0,0,0,0.03,0.02
ENSMUSG00000034538,Zfp418,1.18,1.25,1.18,0.91,0.8,0.84,0.55,0.68,0.6,0.96
ENSMUSG00000034543,Morc2a,8.59,11.23,12.55,8.33,8.9,7.21,7.87,6.46,5.8,8.54
ENSMUSG00000034544,Rsrc1,7.75,8.51,8.91,5.97,6.53,6.87,6.34,5.95,4.13,5.35
ENSMUSG00000034551,Hdx,0.02,0.02,0.06,0.03,0.06,0.01,0.02,0.01,0.04,0.03
ENSMUSG00000034552,Zswim2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000034555,Tex16,0,0,0,0.01,0,0,0,0.01,0,0
ENSMUSG00000034557,Zfyve9,24.3,37.75,31.3,18.87,19.23,36.7,27.76,26.62,12.96,15.84
ENSMUSG00000034560,A230046K03Rik,6.01,7.44,7.78,6.42,8.36,5.79,5.06,4.79,4.22,8.06
ENSMUSG00000034563,Ccpg1,10.49,12.24,12.55,11.88,17.62,12.41,10.36,9.7,8.54,11.92
ENSMUSG00000034566,Atp5h,154.03,147.86,142.67,106.65,100.9,137.07,133.69,146.59,84.03,93.67
ENSMUSG00000034570,Inpp5j,0.11,0.06,0.07,0.06,0.14,0.05,0.05,0.03,0.07,0.19
ENSMUSG00000034573,Ptpn13,31.73,43.49,43.23,22.27,29.17,37.14,24.6,27.59,15.62,25.14
ENSMUSG00000034574,Daam1,45.24,57.96,49.95,33.1,33.94,57.87,44.71,48.7,21.19,28.14
ENSMUSG00000034575,Papd7,9.01,10.79,13.6,5.86,7.35,10.07,6.83,6.78,3.62,5.39
ENSMUSG00000034579,Pla2g3,0.95,1.06,0.91,2.01,5.04,0.79,0.68,0.55,0.94,1.36
ENSMUSG00000034583,Olfr1347,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000034584,Exph5,19.87,25.43,24.26,21.07,26.29,23.48,18.74,20.73,12.55,18.08
ENSMUSG00000034586,Hid1,0.28,0.29,0.39,0.39,0.31,0.12,0.24,0.43,0.41,0.38
ENSMUSG00000034591,Slc41a2,1.6,1.82,5.72,3.61,3.93,0.74,1.44,1.29,2.63,3.16
ENSMUSG00000034593,Myo5a,85.24,121.12,125.21,94.47,128.41,95.51,75.64,72.25,66.9,82.2
ENSMUSG00000034595,Ppp1r18,7.31,5.91,12.01,8.02,7.56,3.38,4.55,4.61,4.62,5.2
ENSMUSG00000034601,2700049A03Rik,1.78,1.84,2.02,1.23,1.67,1.1,1.19,1.18,0.94,1.33
ENSMUSG00000034602,Mon2,15.3,19.54,18.82,12.64,15.94,17.89,14.64,14.06,10.17,11.87
ENSMUSG00000034607,Pof1b,265.06,341.19,278.74,231.98,161.88,429.73,305.99,303.76,153.54,159.03
ENSMUSG00000034610,Zcchc11,3.95,4.39,5.55,3.62,4.96,3.5,3.76,3.83,3.51,4.32
ENSMUSG00000034612,Chst11,1.31,1.62,3.39,2.33,3.62,0.66,1.32,0.87,1.55,2.14
ENSMUSG00000034613,Ppm1h,0.94,0.65,1.67,1.29,1.84,0.44,0.6,0.56,1.12,1.35
ENSMUSG00000034614,Pik3ip1,2.52,3.18,2.53,3.05,3.01,2.15,4.98,1.56,3.21,4.35
ENSMUSG00000034616,Ssh3,20.6,25.5,29.41,17.88,18.94,23.19,20.69,18.96,11.27,15.05
ENSMUSG00000034617,Mtrr,4.72,6.96,7.29,5.95,6.38,6.8,5.19,5.23,3.02,5.66
ENSMUSG00000034620,Tmem5,9.71,11.47,12.59,7.23,6.71,11.35,11.07,9.15,5.68,6.63
ENSMUSG00000034621,Gpatch8,9.4,11.72,11.81,8.48,8.82,8.18,6.16,5.91,5.09,7.2
ENSMUSG00000034623,Prss55,0.03,0,0.01,0,0.04,0,0.02,0.02,0,0
ENSMUSG00000034634,Ly6d,1649.45,2018.24,1761.81,714.63,571.91,2052.8,1604.9,2062.46,609.94,578.22
ENSMUSG00000034636,Zyg11b,8.08,10.84,11.31,6.11,6.72,9.2,8,7.98,4.4,5.95
ENSMUSG00000034639,Setmar,1.96,1.95,2.63,1.4,1.13,1.84,1.43,1.65,0.92,1.03
ENSMUSG00000034640,Tiparp,8.64,9.93,11.25,5.93,6.04,12.31,9.52,10.43,4.64,5.22
ENSMUSG00000034641,Cd300ld,0.11,0.12,0.4,0.08,0.02,0.01,0.1,0.13,0.16,0.02
ENSMUSG00000034645,Zyg11a,0.02,0.04,0.02,0.03,0.04,0.01,0.01,0.01,0.04,0.04
ENSMUSG00000034647,Ankrd12,8.1,9.61,10.06,9.49,7.24,9.24,6.99,7.18,6.4,7.11
ENSMUSG00000034648,Lrrn1,0.16,0.14,0.27,0.11,0.23,0.06,0.25,0.13,0.1,0.13
ENSMUSG00000034652,Cd300a,0.18,0.41,0.35,0.28,0.19,0.03,0.5,0.2,0.38,0.2
ENSMUSG00000034653,Ythdc2,1.84,2.09,1.95,1.42,1.93,1.42,1.7,1.48,1.47,1.92
ENSMUSG00000034656,Cacna1a,1.86,0.4,1.98,0.6,0.83,0.46,0.26,0.72,0.48,0.37
ENSMUSG00000034659,Tmem109,43.12,49.66,55.28,23.23,29.05,43.37,39.7,44.96,18.05,25.7
ENSMUSG00000034660,Galp,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000034663,Bmp2k,24.83,32.24,23.14,18.42,15.93,33.03,23.8,21.74,12.71,12.51
ENSMUSG00000034664,Itga2b,1.26,1.33,1.17,1.29,1.08,1.15,0.89,1.29,0.78,1.2
ENSMUSG00000034667,Xpot,24.41,31.02,28.82,19.84,27.8,27.14,22.08,19.56,14.94,26.48
ENSMUSG00000034673,Pbx2,10.38,13.18,16.71,9.13,9.41,12.43,8.62,7.86,6.29,8.12
ENSMUSG00000034674,Tdg,25.25,30.04,43.82,22.78,25.46,16.46,20.98,14.07,16.28,16.25
ENSMUSG00000034675,Dbn1,2.76,3.15,3.38,5.66,8.04,1.26,2.48,1.69,3.42,3.87
ENSMUSG00000034677,Gpr142,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000034681,Rnps1,40.7,49.92,43.16,29.82,32.14,28.04,24.8,28.15,14.43,17.62
ENSMUSG00000034683,Ppp1r1c,0.01,0.01,0.02,0.02,0.07,0.06,0.03,0,0.02,0.04
ENSMUSG00000034684,Sema3f,20.52,22.14,24.66,11.46,17.27,18.89,11.3,16.48,7.27,15.33
ENSMUSG00000034685,Fam171a2,12.59,16.35,16.62,4.26,5.2,11.29,10.57,9,2.67,3.96
ENSMUSG00000034686,Prr7,2.61,3.48,3.32,2.92,4,1.64,2.55,2.36,1.79,1.91
ENSMUSG00000034687,Fras1,4.34,7.39,6.59,3.93,9.54,9.77,3.85,7.26,5.6,7.05
ENSMUSG00000034689,4921530L21Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000034690,Nlrp4c,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000034701,Neurod1,0.01,0.02,0.02,0,0,0.02,0,0,0,0
ENSMUSG00000034706,Dnaic2,0.02,0.04,0.03,0.03,0.01,0.03,0.17,0.03,0.06,0
ENSMUSG00000034707,Gns,17.87,26.38,29.37,18.26,25.42,17.49,19.63,15.52,10.98,16.09
ENSMUSG00000034708,Grn,34.07,42.51,58.1,33.26,44.77,30.08,29.81,29.21,20.68,30.9
ENSMUSG00000034709,Ppp1r21,7.04,9.84,7.63,5.42,5.95,6.15,4.94,5.12,3.24,4.55
ENSMUSG00000034714,Ttyh2,3.11,3.43,6.8,3.39,4.47,2.34,2.31,2.45,2.08,2.96
ENSMUSG00000034723,Tmx4,4.31,4.6,5.31,3.4,4.24,3.05,3.31,3.32,3.31,3.7
ENSMUSG00000034724,Cnot6l,27.62,29.56,36.56,19.47,18.07,37.05,23.56,25.16,12.87,20.01
ENSMUSG00000034729,Mrps10,18.14,17.99,12.97,12.5,10.69,11.01,14.83,17.38,9.82,13.9
ENSMUSG00000034730,Bai1,0.88,2.03,0.59,0.55,0.7,0.7,1.24,0.32,0.25,0.13
ENSMUSG00000034731,Dgkh,1.53,1.78,1.67,2.55,2.44,1.16,0.91,1.08,1.71,2.1
ENSMUSG00000034732,Pabpc5,0,0.01,0.01,0.01,0.01,0,0.01,0.02,0.01,0.01
ENSMUSG00000034738,Nostrin,0.26,0.09,0.23,0.35,0.36,0.11,0.14,0.14,0.24,0.36
ENSMUSG00000034739,Mfrp,0.05,0.07,0.15,0.24,0.55,0.08,0.09,0.05,0.2,0.29
ENSMUSG00000034744,Nagk,9.17,9.19,9.01,7.39,7.54,8.34,7.83,6.72,4.98,5.94
ENSMUSG00000034748,Sirt6,5.2,4.98,5.51,4.23,5.07,3.35,3.44,3.63,2.7,3.3
ENSMUSG00000034751,Mast4,27.02,34.66,34.79,29.89,42.95,21.59,17.26,16.64,20.19,28.7
ENSMUSG00000034755,Pcdh11x,0.01,0,0,0.01,0,0.02,0.01,0,0,0
ENSMUSG00000034757,Tmub2,13.01,13.59,14.98,10.51,11.97,12.42,12.13,11.87,6.5,9.85
ENSMUSG00000034758,Tle6,0.75,1.29,1.86,2.12,1.49,0.8,0.56,0.88,0.92,0.28
ENSMUSG00000034761,Map4k5,22.87,26.17,23.69,9.22,10.55,24.93,17.62,23.53,7.3,10.08
ENSMUSG00000034762,Glis1,0.21,0.28,0.23,0.16,0.48,0.07,0.2,0.2,0.07,0.16
ENSMUSG00000034765,Dusp5,7.2,10.67,10.77,9.07,8.45,15.02,8.39,11.61,4.84,4.21
ENSMUSG00000034768,Asb16,0.86,0.9,1,0.42,0.51,0.56,0.45,0.57,0.29,0.42
ENSMUSG00000034771,Tle2,0.46,1.38,1.2,1.43,1.4,0.74,0.76,0.72,1.55,1.09
ENSMUSG00000034773,BC030867,1.17,0.71,1.66,0.65,0.93,0.29,0.29,0.45,0.4,0.83
ENSMUSG00000034774,Dsg1c,0.27,0.46,0.31,0.25,0.24,0.64,0.36,0.24,0.19,0.19
ENSMUSG00000034777,Vax2,0,0,0,0,0,0,0.03,0,0,0
ENSMUSG00000034780,B3galt1,0.01,0.1,0.02,0.07,0.33,0.01,0.03,0.1,0.15,0.23
ENSMUSG00000034781,Gna11,12.85,16.01,18.8,11.48,14.14,11.91,10.95,9.76,7.33,10.28
ENSMUSG00000034783,Cd207,4.42,1.14,1.35,0.29,0.37,1.98,1.89,3.45,0.15,1.13
ENSMUSG00000034785,Dio1,0.09,0.03,0.05,0,0.11,0.01,0.02,0.22,0.02,0.04
ENSMUSG00000034786,Gpsm3,1.31,0.66,2.25,0.81,1.02,0.75,1.01,1.1,0.73,0.97
ENSMUSG00000034789,Rab24,42.38,53.2,35.78,40.03,44.83,49.8,48,39.7,28.3,27.5
ENSMUSG00000034792,Gna15,14.14,17.39,16.59,10.39,11.76,15.74,12.07,12.19,5.8,8.9
ENSMUSG00000034793,G6pc3,6.32,6.8,9.77,5.72,7.36,5.88,5.92,5.36,3.62,6.58
ENSMUSG00000034795,Ccdc122,4.29,6.75,4.09,2.54,3,8.13,7.13,6.83,2.62,1.46
ENSMUSG00000034796,Cpne7,0.06,0.06,0.01,0.11,0.04,0.02,0.03,0.04,0.06,0.09
ENSMUSG00000034799,Unc13a,0.29,0.21,0.25,0.24,1.57,0.16,0.25,0.12,0.26,0.25
ENSMUSG00000034800,Zfp661,1.09,0.67,0.84,0.77,0.7,0.48,0.46,0.34,0.45,0.86
